Time,total_x,total_y,total_z,pressure_x,pressure_y,pressure_z,viscous_x,viscous_y,viscous_z,grid,initHeight
0.00119048,0.0002876313,-854.2334,0.0,0.0002462827,-854.2334,0.0,4.134864e-05,-2.715152e-06,0.0,fine,height_02
0.00262605,-0.008559152,-853.8509,0.0,-0.008634245,-853.8509,0.0,7.509244e-05,-5.534362e-06,0.0,fine,height_02
0.00431798,0.003964768,-853.8006,0.0,0.003821133,-853.8006,0.0,0.0001436353,-7.767045e-06,0.0,fine,height_02
0.00630415,0.003534578,-853.6912,0.0,0.003315187,-853.6912,0.0,0.0002193908,-1.053873e-05,0.0,fine,height_02
0.0087317,0.000400445,-853.5734,0.0,9.550132e-05,-853.5734,0.0,0.0003049436,-1.466092e-05,0.0,fine,height_02
0.0116794,0.0008543259,-853.5271,0.0,0.0004426693,-853.5271,0.0,0.0004116567,-1.891871e-05,0.0,fine,height_02
0.0151631,0.0007169892,-853.4585,0.0,0.000175763,-853.4584,0.0,0.0005412262,-2.339816e-05,0.0,fine,height_02
0.0190339,0.0008378358,-853.3492,0.0,0.0001470264,-853.3492,0.0,0.0006908094,-2.989231e-05,0.0,fine,height_02
0.0229047,0.001042044,-853.2163,0.0,0.0001919037,-853.2162,0.0,0.0008501403,-3.20414e-05,0.0,fine,height_02
0.0262916,0.001278311,-853.1153,0.0,0.0002844082,-853.1153,0.0,0.0009939027,-3.346678e-05,0.0,fine,height_02
0.0292551,0.001411782,-853.0419,0.0,0.0002898087,-853.0418,0.0,0.001121973,-3.649934e-05,0.0,fine,height_02
0.0322187,0.00155545,-852.9712,0.0,0.0002986899,-852.9711,0.0,0.00125676,-3.913771e-05,0.0,fine,height_02
0.0347589,0.001639076,-852.9256,0.0,0.0002617487,-852.9255,0.0,0.001377328,-4.092991e-05,0.0,fine,height_02
0.0372991,0.001802776,-852.8843,0.0,0.0003021445,-852.8842,0.0,0.001500631,-4.411754e-05,0.0,fine,height_02
0.0398392,0.001941021,-852.8598,0.0,0.0003111415,-852.8598,0.0,0.001629879,-4.598734e-05,0.0,fine,height_02
0.0423794,0.002023569,-852.8371,0.0,0.0002603954,-852.837,0.0,0.001763174,-4.744492e-05,0.0,fine,height_02
0.0449196,0.002180167,-852.8173,0.0,0.0002810043,-852.8173,0.0,0.001899162,-4.946444e-05,0.0,fine,height_02
0.0474598,0.002319291,-852.799,0.0,0.000281039,-852.7989,0.0,0.002038252,-5.250943e-05,0.0,fine,height_02
0.05,0.002485793,-852.7866,0.0,0.0003010563,-852.7865,0.0,0.002184737,-5.443353e-05,0.0,fine,height_02
0.0519231,0.002532038,-852.7981,0.0,0.0002322642,-852.7981,0.0,0.002299773,-5.523098e-05,0.0,fine,height_02
0.0537722,0.002725811,-852.7999,0.0,0.0003146801,-852.7999,0.0,0.002411131,-5.665544e-05,0.0,fine,height_02
0.0556213,0.002868901,-852.803,0.0,0.0003442396,-852.8029,0.0,0.002524661,-5.805351e-05,0.0,fine,height_02
0.0573964,0.00291113,-852.8078,0.0,0.0002744098,-852.8078,0.0,0.002636721,-5.878732e-05,0.0,fine,height_02
0.0591716,0.003035851,-852.8132,0.0,0.0002859968,-852.8132,0.0,0.002749855,-6.042427e-05,0.0,fine,height_02
0.0608728,0.003163369,-852.8246,0.0,0.0003023411,-852.8245,0.0,0.002861028,-6.142353e-05,0.0,fine,height_02
0.062574,0.003284172,-852.8339,0.0,0.0003096767,-852.8339,0.0,0.002974496,-6.241208e-05,0.0,fine,height_02
0.0642012,0.00340366,-852.8448,0.0,0.0003194432,-852.8447,0.0,0.003084217,-6.45806e-05,0.0,fine,height_02
0.0658284,0.003511311,-852.856,0.0,0.0003131785,-852.856,0.0,0.003198132,-6.466449e-05,0.0,fine,height_02
0.0674556,0.003607509,-852.8667,0.0,0.0002955522,-852.8666,0.0,0.003311957,-6.555128e-05,0.0,fine,height_02
0.0690054,0.003807428,-852.8844,0.0,0.0003858374,-852.8843,0.0,0.003421591,-6.685545e-05,0.0,fine,height_02
0.0705551,0.00379474,-852.896,0.0,0.0002607064,-852.8959,0.0,0.003534034,-6.704215e-05,0.0,fine,height_02
0.0721048,0.003980143,-852.9106,0.0,0.0003334127,-852.9106,0.0,0.003646731,-6.813937e-05,0.0,fine,height_02
0.0736546,0.004118755,-852.9246,0.0,0.0003570495,-852.9245,0.0,0.003761705,-6.910025e-05,0.0,fine,height_02
0.0751182,0.004181829,-852.9403,0.0,0.0003094062,-852.9402,0.0,0.003872423,-6.936853e-05,0.0,fine,height_02
0.0765818,0.004340064,-852.9552,0.0,0.0003568359,-852.9552,0.0,0.003983228,-7.074486e-05,0.0,fine,height_02
0.0780455,0.00456847,-852.9747,0.0,0.0004713635,-852.9747,0.0,0.004097107,-7.113038e-05,0.0,fine,height_02
0.0795091,0.004477187,-852.9875,0.0,0.0002652895,-852.9874,0.0,0.004211898,-7.142703e-05,0.0,fine,height_02
0.0809727,0.004728029,-853.0043,0.0,0.0004014317,-853.0042,0.0,0.004326597,-7.332937e-05,0.0,fine,height_02
0.0824364,0.00488538,-853.0239,0.0,0.00044018,-853.0238,0.0,0.0044452,-7.314267e-05,0.0,fine,height_02
0.0837874,0.004882883,-853.0434,0.0,0.0003288465,-853.0433,0.0,0.004554037,-7.353656e-05,0.0,fine,height_02
0.0851385,0.005103634,-853.0603,0.0,0.0004401053,-853.0602,0.0,0.004663528,-7.465298e-05,0.0,fine,height_02
0.0864895,0.005129533,-853.0773,0.0,0.0003541383,-853.0772,0.0,0.004775395,-7.461145e-05,0.0,fine,height_02
0.0878406,0.005289404,-853.0936,0.0,0.0004026432,-853.0935,0.0,0.004886761,-7.567429e-05,0.0,fine,height_02
0.0891916,0.005563816,-853.1116,0.0,0.000563016,-853.1115,0.0,0.0050008,-7.6127e-05,0.0,fine,height_02
0.0905427,0.005471459,-853.1262,0.0,0.0003556891,-853.1261,0.0,0.00511577,-7.631189e-05,0.0,fine,height_02
0.0918937,0.005699078,-853.1439,0.0,0.0004685075,-853.1439,0.0,0.005230571,-7.788547e-05,0.0,fine,height_02
0.0932448,0.005984359,-853.1641,0.0,0.0006355382,-853.164,0.0,0.005348821,-7.779985e-05,0.0,fine,height_02
0.0945958,0.005814066,-853.1767,0.0,0.0003468741,-853.1766,0.0,0.005467191,-7.784704e-05,0.0,fine,height_02
0.0959469,0.006206415,-853.1936,0.0,0.0006215023,-853.1935,0.0,0.005584913,-7.969422e-05,0.0,fine,height_02
0.0972979,0.006371109,-853.2159,0.0,0.0006649048,-853.2158,0.0,0.005706204,-7.914199e-05,0.0,fine,height_02
0.098649,0.006143666,-853.2249,0.0,0.0003173187,-853.2248,0.0,0.005826347,-7.909503e-05,0.0,fine,height_02
0.1,0.006766436,-853.2457,0.0,0.0008201704,-853.2457,0.0,0.005946266,-8.067886e-05,0.0,fine,height_02
0.10125,0.006679381,-853.2635,0.0,0.0006193369,-853.2635,0.0,0.006060044,-8.017289e-05,0.0,fine,height_02
0.1025,0.006635733,-853.2727,0.0,0.0004628863,-853.2726,0.0,0.006172846,-8.031867e-05,0.0,fine,height_02
0.10375,0.007226051,-853.2908,0.0,0.0009397275,-853.2908,0.0,0.006286323,-8.129276e-05,0.0,fine,height_02
0.105,0.007042203,-853.3044,0.0,0.0006403041,-853.3044,0.0,0.006401898,-8.116596e-05,0.0,fine,height_02
0.10625,0.007184186,-853.3161,0.0,0.0006675085,-853.316,0.0,0.006516677,-8.197501e-05,0.0,fine,height_02
0.1075,0.007618993,-853.3312,0.0,0.0009851894,-853.3311,0.0,0.006633803,-8.235736e-05,0.0,fine,height_02
0.108714,0.007407775,-853.342,0.0,0.0006592719,-853.3419,0.0,0.006748503,-8.220316e-05,0.0,fine,height_02
0.109929,0.007690342,-853.3512,0.0,0.000827993,-853.3511,0.0,0.006862349,-8.334575e-05,0.0,fine,height_02
0.111107,0.008234568,-853.3676,0.0,0.001258765,-853.3676,0.0,0.006975802,-8.287787e-05,0.0,fine,height_02
0.112251,0.007656237,-853.3725,0.0,0.0005708545,-853.3725,0.0,0.007085383,-8.263492e-05,0.0,fine,height_02
0.113395,0.008919169,-853.388,0.0,0.001724605,-853.3879,0.0,0.007194564,-8.414141e-05,0.0,fine,height_02
0.114472,0.007890006,-853.3918,0.0,0.00059057,-853.3917,0.0,0.007299436,-8.294358e-05,0.0,fine,height_02
0.115548,0.008396895,-853.3963,0.0,0.0009947768,-853.3963,0.0,0.007402118,-8.346473e-05,0.0,fine,height_02
0.116592,0.009250884,-853.4102,0.0,0.001746792,-853.4101,0.0,0.007504092,-8.258097e-05,0.0,fine,height_02
0.117605,0.008426005,-853.4112,0.0,0.0008239348,-853.4111,0.0,0.00760207,-8.223028e-05,0.0,fine,height_02
0.118617,0.009763895,-853.4234,0.0,0.002063085,-853.4233,0.0,0.00770081,-8.282196e-05,0.0,fine,height_02
0.119568,0.008292752,-853.4198,0.0,0.0004985759,-853.4197,0.0,0.007794176,-8.230834e-05,0.0,fine,height_02
0.120519,0.01067281,-853.4328,0.0,0.002784809,-853.4327,0.0,0.007887997,-8.293414e-05,0.0,fine,height_02
0.12144,0.008583606,-853.4269,0.0,0.0006040239,-853.4269,0.0,0.007979582,-8.177012e-05,0.0,fine,height_02
0.122361,0.01111981,-853.4366,0.0,0.003048939,-853.4365,0.0,0.008070871,-8.192132e-05,0.0,fine,height_02
0.123225,0.008705909,-853.4303,0.0,0.0005489866,-853.4302,0.0,0.008156922,-8.031596e-05,0.0,fine,height_02
0.124089,0.01192121,-853.4402,0.0,0.003678148,-853.4401,0.0,0.008243065,-7.964609e-05,0.0,fine,height_02
0.124851,0.008677519,-853.4327,0.0,0.0003586626,-853.4326,0.0,0.008318856,-7.80744e-05,0.0,fine,height_02
0.12555,0.01363509,-853.444,0.0,0.005245413,-853.4439,0.0,0.008389672,-7.618637e-05,0.0,fine,height_02
0.126081,0.00849321,-853.4362,0.0,4.891821e-05,-853.4362,0.0,0.008444292,-7.593815e-05,0.0,fine,height_02
0.12659,0.02076804,-853.4654,0.0,0.01226789,-853.4653,0.0,0.008500154,-6.727066e-05,0.0,fine,height_02
0.127016,0.0445624,-853.5296,0.0,0.03601715,-853.5295,0.0,0.008545248,-5.202292e-05,0.0,fine,height_02
0.127392,0.0800306,-853.6058,0.0,0.07145181,-853.6057,0.0,0.008578788,-3.309412e-05,0.0,fine,height_02
0.127735,0.1089771,-853.6617,0.0,0.1003704,-853.6617,0.0,0.008606672,-1.31363e-05,0.0,fine,height_02
0.128053,0.1542737,-853.73,0.0,0.1456502,-853.73,0.0,0.008623473,7.337684e-06,0.0,fine,height_02
0.128362,0.2033417,-853.8053,0.0,0.1947063,-853.8054,0.0,0.008635426,2.994268e-05,0.0,fine,height_02
0.128659,0.2418629,-853.8643,0.0,0.2332196,-853.8644,0.0,0.008643329,5.287525e-05,0.0,fine,height_02
0.128951,0.2941337,-853.9274,0.0,0.2854892,-853.9275,0.0,0.008644554,7.730003e-05,0.0,fine,height_02
0.129235,0.3667944,-854.0141,0.0,0.3581529,-854.0143,0.0,0.008641561,0.0001041276,0.0,fine,height_02
0.129516,0.4134675,-854.0775,0.0,0.4048307,-854.0776,0.0,0.00863689,0.0001320008,0.0,fine,height_02
0.129793,0.5650433,-854.208,0.0,0.5564242,-854.2082,0.0,0.00861911,0.0001648392,0.0,fine,height_02
0.13007,0.5943949,-854.2529,0.0,0.5857945,-854.2531,0.0,0.008600423,0.0001985685,0.0,fine,height_02
0.130346,0.6494811,-854.2834,0.0,0.6409007,-854.2837,0.0,0.008580482,0.0002317125,0.0,fine,height_02
0.130623,0.682066,-854.3017,0.0,0.6735102,-854.302,0.0,0.00855579,0.0002649585,0.0,fine,height_02
0.130904,0.6753149,-854.3036,0.0,0.6667781,-854.3039,0.0,0.008536775,0.0002970208,0.0,fine,height_02
0.131185,0.7224983,-854.334,0.0,0.713989,-854.3343,0.0,0.008509237,0.0003295128,0.0,fine,height_02
0.131474,0.7629567,-854.375,0.0,0.754474,-854.3753,0.0,0.008482739,0.0003633149,0.0,fine,height_02
0.131773,0.745894,-854.3899,0.0,0.7374353,-854.3903,0.0,0.008458656,0.000396982,0.0,fine,height_02
0.132077,0.8414303,-854.4499,0.0,0.8329999,-854.4503,0.0,0.008430417,0.0004333723,0.0,fine,height_02
0.132391,0.8049133,-854.46,0.0,0.7965098,-854.4605,0.0,0.00840349,0.0004699059,0.0,fine,height_02
0.132712,0.9071303,-854.5272,0.0,0.8987532,-854.5277,0.0,0.008377109,0.000508007,0.0,fine,height_02
0.133038,0.8640148,-854.5299,0.0,0.8556639,-854.5304,0.0,0.008350932,0.0005479716,0.0,fine,height_02
0.133364,0.941793,-854.5712,0.0,0.9334691,-854.5718,0.0,0.00832388,0.000588575,0.0,fine,height_02
0.133697,0.9041795,-854.5712,0.0,0.8958805,-854.5718,0.0,0.008299072,0.0006299983,0.0,fine,height_02
0.134036,0.9684889,-854.6091,0.0,0.9602153,-854.6098,0.0,0.008273622,0.0006729197,0.0,fine,height_02
0.134383,0.9576139,-854.6243,0.0,0.9493664,-854.6251,0.0,0.008247507,0.0007169818,0.0,fine,height_02
0.13473,1.017064,-854.6671,0.0,1.008844,-854.6679,0.0,0.008220315,0.0007618445,0.0,fine,height_02
0.135085,1.02393,-854.6925,0.0,1.015736,-854.6933,0.0,0.008193296,0.0008077123,0.0,fine,height_02
0.135449,1.077597,-854.7285,0.0,1.069432,-854.7294,0.0,0.008164861,0.000855504,0.0,fine,height_02
0.135813,1.087345,-854.7588,0.0,1.079207,-854.7597,0.0,0.00813786,0.0009029404,0.0,fine,height_02
0.136186,1.149565,-854.7932,0.0,1.141457,-854.7941,0.0,0.008107726,0.0009528987,0.0,fine,height_02
0.13656,1.152304,-854.815,0.0,1.144226,-854.816,0.0,0.008078858,0.001002613,0.0,fine,height_02
0.136944,1.20034,-854.8409,0.0,1.192292,-854.842,0.0,0.008047577,0.001054463,0.0,fine,height_02
0.137328,1.227995,-854.8696,0.0,1.219979,-854.8707,0.0,0.0080167,0.001106318,0.0,fine,height_02
0.137724,1.237586,-854.8859,0.0,1.229601,-854.887,0.0,0.007984833,0.001159721,0.0,fine,height_02
0.13812,1.298495,-854.9277,0.0,1.290543,-854.9289,0.0,0.007952153,0.001213889,0.0,fine,height_02
0.138516,1.291319,-854.934,0.0,1.283399,-854.9352,0.0,0.007919923,0.001267745,0.0,fine,height_02
0.138912,1.347392,-854.9746,0.0,1.339505,-854.9759,0.0,0.007887592,0.001321888,0.0,fine,height_02
0.139308,1.360665,-854.9874,0.0,1.352811,-854.9888,0.0,0.007854469,0.001376456,0.0,fine,height_02
0.139704,1.39705,-855.0162,0.0,1.389228,-855.0177,0.0,0.007821827,0.001430762,0.0,fine,height_02
0.140116,1.399845,-855.0279,0.0,1.392057,-855.0294,0.0,0.007788125,0.001487094,0.0,fine,height_02
0.140527,1.455203,-855.0595,0.0,1.447449,-855.0611,0.0,0.007753746,0.001544134,0.0,fine,height_02
0.140939,1.456234,-855.0714,0.0,1.448515,-855.073,0.0,0.007719041,0.001600782,0.0,fine,height_02
0.141351,1.491451,-855.0853,0.0,1.483779,-855.0869,0.0,0.007672118,0.001595967,0.0,fine,height_02
0.141763,1.507413,-855.0988,0.0,1.499791,-855.1003,0.0,0.007621909,0.001580908,0.0,fine,height_02
0.142175,1.54409,-855.1248,0.0,1.536518,-855.1264,0.0,0.007571867,0.001571352,0.0,fine,height_02
0.142587,1.561801,-855.1473,0.0,1.554279,-855.1488,0.0,0.007522884,0.001561515,0.0,fine,height_02
0.142999,1.57822,-855.1605,0.0,1.570743,-855.1621,0.0,0.00747665,0.001547109,0.0,fine,height_02
0.14341,1.602826,-855.177,0.0,1.595393,-855.1785,0.0,0.007432871,0.001526348,0.0,fine,height_02
0.143822,1.616702,-855.1852,0.0,1.609312,-855.1867,0.0,0.007390304,0.001502597,0.0,fine,height_02
0.144234,1.648056,-855.1917,0.0,1.640707,-855.1932,0.0,0.007349318,0.001477805,0.0,fine,height_02
0.144646,1.666144,-855.2073,0.0,1.658834,-855.2088,0.0,0.007310232,0.001452623,0.0,fine,height_02
0.145058,1.686524,-855.2188,0.0,1.679252,-855.2202,0.0,0.007272861,0.001427172,0.0,fine,height_02
0.14547,1.71477,-855.2415,0.0,1.707533,-855.2429,0.0,0.007236839,0.001402682,0.0,fine,height_02
0.145882,1.708598,-855.2423,0.0,1.701396,-855.2437,0.0,0.007202114,0.001378697,0.0,fine,height_02
0.146293,1.743364,-855.2529,0.0,1.736195,-855.2542,0.0,0.007168705,0.001354251,0.0,fine,height_02
0.146705,1.750355,-855.2635,0.0,1.743219,-855.2649,0.0,0.0071359,0.001330774,0.0,fine,height_02
0.147117,1.773616,-855.2673,0.0,1.766513,-855.2687,0.0,0.007103534,0.001307834,0.0,fine,height_02
0.147529,1.790477,-855.2769,0.0,1.783405,-855.2782,0.0,0.00707184,0.001285074,0.0,fine,height_02
0.147941,1.802562,-855.2814,0.0,1.795522,-855.2827,0.0,0.007039927,0.001262783,0.0,fine,height_02
0.148353,1.824215,-855.2883,0.0,1.817207,-855.2896,0.0,0.007008353,0.001240613,0.0,fine,height_02
0.148764,1.843057,-855.2993,0.0,1.83608,-855.3005,0.0,0.006976735,0.001218799,0.0,fine,height_02
0.149176,1.854064,-855.2956,0.0,1.847119,-855.2968,0.0,0.006944484,0.001197884,0.0,fine,height_02
0.149588,1.863576,-855.3014,0.0,1.856663,-855.3026,0.0,0.006912413,0.001177398,0.0,fine,height_02
0.15,1.874806,-855.3096,0.0,1.867927,-855.3107,0.0,0.006879857,0.001158439,0.0,fine,height_02
0.150442,1.882774,-855.305,0.0,1.875929,-855.3061,0.0,0.006844958,0.001138596,0.0,fine,height_02
0.150889,1.886887,-855.3049,0.0,1.880078,-855.306,0.0,0.006809889,0.001119179,0.0,fine,height_02
0.15134,1.907236,-855.3084,0.0,1.900461,-855.3095,0.0,0.006774578,0.001100079,0.0,fine,height_02
0.15179,1.907289,-855.3087,0.0,1.90055,-855.3098,0.0,0.006739453,0.001081571,0.0,fine,height_02
0.152245,1.930085,-855.3161,0.0,1.923381,-855.3172,0.0,0.006704155,0.001063304,0.0,fine,height_02
0.152704,1.924585,-855.3065,0.0,1.917917,-855.3076,0.0,0.006668483,0.001045748,0.0,fine,height_02
0.153168,1.934302,-855.3017,0.0,1.927669,-855.3028,0.0,0.006632578,0.001028611,0.0,fine,height_02
0.153636,1.931599,-855.2953,0.0,1.925003,-855.2963,0.0,0.006596501,0.001012209,0.0,fine,height_02
0.154109,1.935181,-855.2848,0.0,1.928621,-855.2858,0.0,0.006560241,0.0009962333,0.0,fine,height_02
0.154587,1.931467,-855.2769,0.0,1.924943,-855.2779,0.0,0.006524035,0.0009806456,0.0,fine,height_02
0.15507,1.940246,-855.2659,0.0,1.933759,-855.2668,0.0,0.006487432,0.000965543,0.0,fine,height_02
0.155559,1.935294,-855.2574,0.0,1.928843,-855.2583,0.0,0.006450934,0.0009508358,0.0,fine,height_02
0.156052,1.938295,-855.2432,0.0,1.931881,-855.2441,0.0,0.00641435,0.000936551,0.0,fine,height_02
0.156546,1.932824,-855.2303,0.0,1.926446,-855.2313,0.0,0.006378151,0.0009228617,0.0,fine,height_02
0.157046,1.926384,-855.2152,0.0,1.920042,-855.2161,0.0,0.006341877,0.0009096124,0.0,fine,height_02
0.157551,1.92395,-855.1991,0.0,1.917645,-855.2,0.0,0.006305392,0.0008967546,0.0,fine,height_02
0.158063,1.918265,-855.1765,0.0,1.911996,-855.1774,0.0,0.006268557,0.000884333,0.0,fine,height_02
0.15858,1.914198,-855.1589,0.0,1.907967,-855.1597,0.0,0.006231572,0.0008722504,0.0,fine,height_02
0.159105,1.908876,-855.1406,0.0,1.902681,-855.1415,0.0,0.006194541,0.0008604869,0.0,fine,height_02
0.159636,1.899952,-855.1211,0.0,1.893794,-855.122,0.0,0.006157568,0.0008490229,0.0,fine,height_02
0.160174,1.891262,-855.0939,0.0,1.885142,-855.0947,0.0,0.006120397,0.0008378831,0.0,fine,height_02
0.160719,1.884159,-855.0729,0.0,1.878076,-855.0738,0.0,0.006083243,0.0008269895,0.0,fine,height_02
0.161265,1.876575,-855.0467,0.0,1.870529,-855.0475,0.0,0.006046375,0.0008165865,0.0,fine,height_02
0.161818,1.867784,-855.0162,0.0,1.861775,-855.017,0.0,0.006009238,0.0008064773,0.0,fine,height_02
0.16238,1.85736,-854.9821,0.0,1.851388,-854.9829,0.0,0.005972062,0.000796576,0.0,fine,height_02
0.16295,1.848276,-854.954,0.0,1.842341,-854.9548,0.0,0.005934995,0.0007868236,0.0,fine,height_02
0.16352,1.839126,-854.9238,0.0,1.833228,-854.9245,0.0,0.005898217,0.0007774729,0.0,fine,height_02
0.164099,1.828609,-854.8913,0.0,1.822748,-854.892,0.0,0.005861407,0.0007682392,0.0,fine,height_02
0.164687,1.81795,-854.861,0.0,1.812126,-854.8618,0.0,0.00582449,0.0007591785,0.0,fine,height_02
0.165276,1.805512,-854.822,0.0,1.799724,-854.8228,0.0,0.005787933,0.0007504091,0.0,fine,height_02
0.165875,1.79321,-854.781,0.0,1.787459,-854.7818,0.0,0.005751119,0.0007417577,0.0,fine,height_02
0.166473,1.780268,-854.7233,0.0,1.774554,-854.724,0.0,0.005714383,0.000733441,0.0,fine,height_02
0.167083,1.765364,-854.6819,0.0,1.759686,-854.6826,0.0,0.005678196,0.0007249894,0.0,fine,height_02
0.167693,1.751014,-854.6475,0.0,1.745371,-854.6482,0.0,0.005642724,0.000716786,0.0,fine,height_02
0.168314,1.738093,-854.6053,0.0,1.732487,-854.606,0.0,0.005606664,0.0007087298,0.0,fine,height_02
0.168935,1.726073,-854.5627,0.0,1.720502,-854.5634,0.0,0.00557102,0.0007009049,0.0,fine,height_02
0.169569,1.715095,-854.5139,0.0,1.70956,-854.5146,0.0,0.005534935,0.0006932199,0.0,fine,height_02
0.170203,1.705995,-854.4715,0.0,1.700496,-854.4722,0.0,0.005499257,0.0006857749,0.0,fine,height_02
0.170851,1.694285,-854.4295,0.0,1.688821,-854.4302,0.0,0.005463519,0.0006783459,0.0,fine,height_02
0.171499,1.682046,-854.3879,0.0,1.676618,-854.3886,0.0,0.005428231,0.0006711405,0.0,fine,height_02
0.172146,1.670119,-854.3425,0.0,1.664726,-854.3431,0.0,0.005393177,0.0006641585,0.0,fine,height_02
0.17281,1.658987,-854.2864,0.0,1.653629,-854.287,0.0,0.00535742,0.000657251,0.0,fine,height_02
0.173473,1.646558,-854.2346,0.0,1.641236,-854.2352,0.0,0.005322443,0.0006504124,0.0,fine,height_02
0.174153,1.63363,-854.1854,0.0,1.628343,-854.1861,0.0,0.005287163,0.0006435582,0.0,fine,height_02
0.174833,1.62102,-854.1345,0.0,1.615768,-854.1352,0.0,0.005252279,0.000636831,0.0,fine,height_02
0.175513,1.608748,-854.0731,0.0,1.603531,-854.0737,0.0,0.005217558,0.0006303296,0.0,fine,height_02
0.176193,1.594758,-854.0182,0.0,1.589574,-854.0188,0.0,0.00518381,0.0006238157,0.0,fine,height_02
0.176894,1.580159,-853.9648,0.0,1.575009,-853.9654,0.0,0.005149743,0.0006172505,0.0,fine,height_02
0.177594,1.564462,-853.901,0.0,1.559346,-853.9016,0.0,0.005116201,0.0006108027,0.0,fine,height_02
0.178294,1.550354,-853.8335,0.0,1.545271,-853.8341,0.0,0.005083128,0.0006045081,0.0,fine,height_02
0.178994,1.535892,-853.7784,0.0,1.530841,-853.779,0.0,0.005051009,0.0005982517,0.0,fine,height_02
0.179719,1.519735,-853.7155,0.0,1.514717,-853.7161,0.0,0.005018308,0.000591884,0.0,fine,height_02
0.180443,1.505261,-853.6456,0.0,1.500275,-853.6462,0.0,0.00498583,0.0005856295,0.0,fine,height_02
0.181167,1.489629,-853.5816,0.0,1.484675,-853.5821,0.0,0.00495414,0.0005793861,0.0,fine,height_02
0.181892,1.474296,-853.5204,0.0,1.469373,-853.5209,0.0,0.004923007,0.0005731672,0.0,fine,height_02
0.182646,1.459794,-853.4542,0.0,1.454903,-853.4548,0.0,0.004890841,0.000566788,0.0,fine,height_02
0.183401,1.445578,-853.3883,0.0,1.440719,-853.3889,0.0,0.004859167,0.0005604659,0.0,fine,height_02
0.184155,1.430815,-853.3256,0.0,1.425987,-853.3261,0.0,0.004828165,0.0005541808,0.0,fine,height_02
0.18491,1.416223,-853.259,0.0,1.411425,-853.2596,0.0,0.00479749,0.0005479728,0.0,fine,height_02
0.185664,1.400949,-853.1895,0.0,1.396182,-853.19,0.0,0.004767335,0.0005417623,0.0,fine,height_02
0.186419,1.386381,-853.1276,0.0,1.381643,-853.1282,0.0,0.004737827,0.0005355446,0.0,fine,height_02
0.187173,1.371427,-853.0596,0.0,1.366718,-853.0602,0.0,0.004708638,0.0005293452,0.0,fine,height_02
0.187928,1.35351,-852.9912,0.0,1.34883,-852.9917,0.0,0.004680325,0.0005228492,0.0,fine,height_02
0.188682,1.336723,-852.9244,0.0,1.33207,-852.9249,0.0,0.004652811,0.0005160733,0.0,fine,height_02
0.189437,1.320123,-852.8552,0.0,1.315497,-852.8557,0.0,0.00462611,0.0005112145,0.0,fine,height_02
0.190191,1.305465,-852.7913,0.0,1.300865,-852.7919,0.0,0.004600029,0.0005067271,0.0,fine,height_02
0.190946,1.291775,-852.728,0.0,1.287201,-852.7285,0.0,0.004574313,0.0005029949,0.0,fine,height_02
0.1917,1.280818,-852.6668,0.0,1.276269,-852.6673,0.0,0.004548764,0.0004999612,0.0,fine,height_02
0.192455,1.268587,-852.6084,0.0,1.264063,-852.6089,0.0,0.004523819,0.0004978205,0.0,fine,height_02
0.193141,1.260492,-852.5542,0.0,1.255991,-852.5547,0.0,0.004500952,0.0004954107,0.0,fine,height_02
0.193827,1.251909,-852.5025,0.0,1.24743,-852.503,0.0,0.00447814,0.0004929799,0.0,fine,height_02
0.194513,1.244838,-852.452,0.0,1.240382,-852.4525,0.0,0.004455393,0.0004924287,0.0,fine,height_02
0.195199,1.235491,-852.3976,0.0,1.231059,-852.3981,0.0,0.0044328,0.0004910921,0.0,fine,height_02
0.195884,1.225075,-852.3415,0.0,1.220665,-852.342,0.0,0.00441057,0.0004889891,0.0,fine,height_02
0.19657,1.214328,-852.2857,0.0,1.209939,-852.2862,0.0,0.004388737,0.0004862986,0.0,fine,height_02
0.197256,1.20592,-852.206,0.0,1.201553,-852.2065,0.0,0.004366623,0.0004833182,0.0,fine,height_02
0.197942,1.194746,-852.1443,0.0,1.190401,-852.1448,0.0,0.004345674,0.0004799369,0.0,fine,height_02
0.198628,1.182054,-852.0935,0.0,1.177729,-852.0939,0.0,0.004325425,0.0004764131,0.0,fine,height_02
0.199314,1.170954,-852.0358,0.0,1.166649,-852.0363,0.0,0.004305151,0.0004728473,0.0,fine,height_02
0.2,1.160849,-851.9747,0.0,1.156564,-851.9752,0.0,0.004285163,0.0004692335,0.0,fine,height_02
0.200625,1.154436,-851.892,0.0,1.15017,-851.8925,0.0,0.004266534,0.0004660942,0.0,fine,height_02
0.201235,1.145568,-851.8321,0.0,1.141318,-851.8325,0.0,0.00424931,0.0004629015,0.0,fine,height_02
0.201852,1.134669,-851.7881,0.0,1.130436,-851.7886,0.0,0.004232478,0.0004596956,0.0,fine,height_02
0.202461,1.125221,-851.7376,0.0,1.121005,-851.7381,0.0,0.00421566,0.0004566062,0.0,fine,height_02
0.203063,1.116478,-851.6837,0.0,1.112279,-851.6842,0.0,0.004199229,0.0004535681,0.0,fine,height_02
0.203657,1.10837,-851.6305,0.0,1.104187,-851.6309,0.0,0.004183286,0.0004506146,0.0,fine,height_02
0.204237,1.10237,-851.5681,0.0,1.098202,-851.5685,0.0,0.004167583,0.0004478395,0.0,fine,height_02
